Trade#,TokenAddress,TokenSymbol,TokenName,Chain,Caller,AlertTime,EntryPrice,ExitPrice,PnL_Multiplier,PnL_Percent,Max_Multiplier_Reached,HoldDuration_Minutes,TimeToAth_Minutes,CandlesCount
471,B1HhJXQ1TJQjwseJ2iRzGJxz9RNWtoYD3ToZCjRedH98,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T06:26:46.000Z,0.00012521,0.00012771,1.0200,2.00,2.7067,10050,0,234
472,EPVXXm1NH7z9pxtuRff3LHt8bkY8Ui4BXT5eVTUS7EA3,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T09:04:03.000Z,0.00036566,0.00021940,0.6000,-40.00,1.8898,10075,835,1638
473,Ghz9kFV6yqPEYD5uojKSDgrd2ziqN14DZ2QJ5itv1EPd,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T10:39:33.000Z,0.00001915,0.00001953,1.0200,2.00,6.0944,10040,0,468
474,8SgTUjbBrrZXMMN4mxzkaew4mjCjqwfPEGRqGkomgLrQ,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T11:07:51.000Z,0.00003506,0.00002103,0.6000,-40.00,1.4549,10070,35,468
475,7EQ2MKmikcC1Vh4iYs9EUKMM7AkY9PcXffEi5igjpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T13:52:25.000Z,0.00012196,0.00007318,0.6000,-40.00,1.5790,10025,0,234
476,B3zWuNcVQK9YVHngeDH7UFwsmudWnNhFn89T1AQcpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T14:58:54.000Z,0.00062942,0.00064201,1.0200,2.00,4.6560,10020,55,1169
477,J5ELuWcbR5n6W5pg883bVXCKhpviCZS2fNfqE2kAvimK,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T16:40:58.000Z,0.00001966,0.00002005,1.0200,2.00,3.7010,10035,180,234
478,HrBSoiHHHXqoLJw7PpaGLyZYRwMxXcwNoSn5XJgppump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T17:15:07.000Z,0.00005831,0.00003499,0.6000,-40.00,1.3288,10060,15,234
479,CDnLCT7tNSubuQKdLwQjsKJQVsTS7YFfusHXDFQupump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T20:53:32.000Z,0.00017567,0.00010540,0.6000,-40.00,1.1207,10025,0,936
480,51Yc9NkkNKMbo31XePni6ZFKMFz4d6H273M8CRhCpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T21:43:55.000Z,0.00042591,0.00043443,1.0200,2.00,3.4830,10035,285,1170
481,Ba8JAE3h9YUQnkMFEDdX261Zu8nWpYN7zhad7pYKdaos,UNKNOWN,Unknown Token,solana,Unknown,2025-08-27T23:04:05.000Z,0.00042716,0.00025629,0.6000,-40.00,1.4411,10075,475,1170
482,6cyNW42LiScbpQAQfFMFJ3s4z4zcqXdPpSRKsjRJ8Lhv,UNKNOWN,Unknown Token,solana,Unknown,2025-08-28T10:48:14.000Z,0.00017835,0.00011417,0.6402,-35.98,1.5195,10030,7630,1872
483,HT8pK8kzwvCu3SAc9cbxK3BvrTL79yZmwKcvCg5spump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-28T13:22:52.000Z,0.00002124,0.00001274,0.6000,-40.00,1.2573,10055,10,702
484,EVUNTZPwJVir35s2EgMdnpF1Lh787S8bZgKSVApZpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-28T15:56:45.000Z,0.00004396,0.00004484,1.0200,2.00,4.7237,10020,130,697
485,U9PwfFkCamjjC1hWkD3CUZ6swZavPSp1NcxHjQDpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-28T21:21:02.000Z,0.00027504,0.00028054,1.0200,2.00,2.9615,10055,340,936
486,2xMRHEpzjBroKEQTMjeafvR9BdmaJsxuivB7wnazyzLJ,UNKNOWN,Unknown Token,solana,Unknown,2025-08-29T08:22:41.000Z,0.00019732,0.00011839,0.6000,-40.00,1.7918,10055,5,702
487,FvbZG7ApFyjM9tq4waRpANCws2qqPZCfb46qMqTDYtLw,UNKNOWN,Unknown Token,solana,Unknown,2025-08-29T09:02:49.000Z,0.00045467,0.00027280,0.6000,-40.00,1.8968,10075,415,1404
488,BvRCygM1XafiJ6bscweGUdsy6mZ6oXmF4RAjcBUEpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-29T13:44:37.000Z,0.00003683,0.00003757,1.0200,2.00,2.4383,10035,170,468
489,EqGEH6P8BwcHN1xiErPMwWf4QT6f8ZHH58QcWif9pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-29T16:14:11.000Z,0.00044016,0.00026410,0.6000,-40.00,1.1456,10065,5,1404
490,4JPyh4ATbE8hfcH7LqhxF3YThsECZm6htmLvMUyrbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-29T18:36:46.000Z,0.00257280,0.00262426,1.0200,2.00,2.5344,10075,3400,4032
491,G6kwGRzsNBMPoPypeAoMdM7j7TjaaJgs61tYkAmtbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-29T18:41:19.000Z,0.00003748,0.00003823,1.0200,2.00,4.2446,10035,3375,702
492,8tg8LbNx9JsjoaLhnhF4jnHekEiudAfG8uyeXy9tbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-29T18:42:01.000Z,0.00030708,0.00018425,0.6000,-40.00,1.3123,10035,0,468
493,5ScfchcMYjFDGa2fwNZ1Z8wd5wuK15YYRPf2RBoMpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-29T21:04:17.000Z,0.00013342,0.00013608,1.0200,2.00,9.0557,10075,290,234
494,A4RfnhcD1hk2QiVUx3TTtR7Af2RkgjvyJMcnogj9bonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T00:07:40.000Z,0.00001326,0.00000796,0.6000,-40.00,1.1028,10075,0,4032
495,2dHg5x2tY2MHrH512TEdsD3tB7yr52EaLQF9xLoPpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T00:35:47.000Z,0.00015383,0.00009230,0.6000,-40.00,1.7384,10040,350,234
496,6UeuWkKNpNw1Nj9X3WmzYwjZ5ExxRWWuPbCgQnJzbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T00:38:17.000Z,0.00072752,0.00043651,0.6000,-40.00,1.3805,10075,5,4032
497,DKebVq7L4a1Lbuzti8kLap3kc26pu6R1mFCFBNT5pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T00:44:03.000Z,0.00006349,0.00003809,0.6000,-40.00,1.8262,10035,0,234
498,FMpA3eQbHFEPkkb9EYkLAddfs8TXZfz1Xq6Kqkowdaos,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T01:58:41.000Z,0.00056097,0.00057219,1.0200,2.00,4.3749,10020,135,936
499,ATuyTq5CjES4fHxvKn9xKE3hViXXWaevS4cLv8oapump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T09:40:53.000Z,0.00013837,0.00008302,0.6000,-40.00,1.1219,10035,0,468
500,1cjhXP9vXGMjpypmQKy8RNVdXWFpVZLVtUbkjWzJUSA,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T11:47:14.000Z,0.00013788,0.00014064,1.0200,2.00,2.2877,10030,90,234
501,zEaBGmr3WA6WqVqGXL7gqazqcsQV8xvAVvDmCYopump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T13:02:15.000Z,0.00006430,0.00006559,1.0200,2.00,2.6854,10075,0,468
502,6br2E7VSdTL3cM5kjCwwMWqidFgc2vwMBHV1C8Fbpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T15:55:57.000Z,0.00008182,0.00004909,0.6000,-40.00,1.2352,10020,0,468
503,Hcn43x1SnXZrRD9f6tuzv94qT51QoRHhaG7ALK7wMGF,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T18:54:07.000Z,0.00026746,0.00016047,0.6000,-40.00,1.8963,10025,25,2335
504,eS4Kpm4HkAnzmxHdwTiZnWXnot38LEMQuENTqbEpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T18:56:10.000Z,0.00009421,0.00009609,1.0200,2.00,2.4930,10020,65,936
505,Ejm6CEvFtRR9Rib7vjCGr6UYn4xWRSEKFxX6BxvTpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-30T23:55:06.000Z,0.00004782,0.00015528,3.2470,224.70,21.8850,10020,6060,234
506,3sEE9zj79Tzrm7T8geAkzTQDdG4Me637d1aMi9fUpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-31T02:38:25.000Z,0.00003707,0.00002224,0.6000,-40.00,1.3072,10040,5,1404
507,5s1aWCDHMG3kNQ3GupHdC7PHNVk9Xuv9wNBYafp7pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-31T02:50:16.000Z,0.00002096,0.00001258,0.6000,-40.00,1.1264,10025,5,936
508,GvQ8RS7aKMVtJ5ftaVnS2eLiWY4gNF3wJQkLtVGapump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-31T10:08:57.000Z,0.00002480,0.00001488,0.6000,-40.00,1.4171,10070,10,936
509,9HyoDB7EaxxP6dxKRd42ea1ax5rGMLRpg5FbVb66pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-31T11:33:56.000Z,0.00000597,0.00000569,0.9532,-4.68,1.1440,10045,0,702
510,EmNFqmSi5DvwGjW57LJ7J5i8R6T155JrNf6GNFaupump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-31T16:35:32.000Z,0.00057410,0.00076213,1.3275,32.75,14.8072,10040,2600,234
511,Hbt3Pbhy1epSASSro4GQr82JE4ixsHwoFRjw5q2Xpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-31T17:18:45.000Z,0.00013349,0.00008009,0.6000,-40.00,1.6426,10060,20,1170
512,5CxWcsm9h3NfCM8WPM6eaw8LnnSmnYyEHf8BQQ56YJGK,UNKNOWN,Unknown Token,solana,Unknown,2025-08-31T18:01:31.000Z,0.00011166,0.00011390,1.0200,2.00,4.2639,10075,220,234
513,GexgtHFXNCjtRmehxCR2jo85RoKQpmFNoinKFpw2pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-31T22:49:24.000Z,0.00002512,0.00002562,1.0200,2.00,3.7381,10030,55,234
514,ZH4dQL2D7n8biHbxqeYScdmXQ9nYkEPVbHLBQpdVQRu,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T03:45:16.000Z,0.00003726,0.00003801,1.0200,2.00,2.1452,10030,40,234
515,EuzDfT3XVdWXXDV3xfzpUkCsajm3yexr2KyQjsN3pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T05:48:25.000Z,0.00029012,0.00017407,0.6000,-40.00,1.3526,10030,15,2106
516,48TqCgU8zC2H5tWshNriY2bWHDULSTSvdgL4iP1Fpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T10:59:42.000Z,0.00066404,0.00158283,2.3837,138.37,5.4694,10020,1260,455
517,51YWtFnA97ERyvbxhV6Qoxmkqe3H4g5DCr7P5MUpWiFE,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T12:06:14.000Z,0.00083652,0.00100901,1.2062,20.62,2.1150,10070,8810,1170
518,Bhqya7Tz6a8YAaqCeEz7FDa1Eaaw4Sv5noszGN9Gpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T12:28:19.000Z,0.00002301,0.00002347,1.0200,2.00,2.2145,10050,15,468
519,EJPaHcPBPsd39yNwhcW8NuLpscUaajuJDKhGWRfWpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T13:18:26.000Z,0.00003680,0.00003754,1.0200,2.00,6.5397,10060,0,936
520,5o36LjqbSmjk1iYb2M4xVhvpz6nX5BNUKCJU5qJppump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T16:29:19.000Z,0.00002606,0.00001563,0.6000,-40.00,1.0550,10050,5,702
521,6DEa18xxCgx2SgBTJbFdEY6PTNZMWvG2nDv47LHspump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T17:28:21.000Z,0.00012077,0.00018393,1.5230,52.30,7.3166,10050,990,936
522,5FA1G1S5oMmNNCvciBQoFzy7pnX58qVQjFzKv368bonk,UNKNOWN,Unknown Token,solana,Unknown,2025-09-01T19:08:20.000Z,0.00026456,0.00015874,0.6000,-40.00,1.2924,10070,5,936
523,2q4BbT1kZPNCpiNJdFz9zE46ycEwBhkXy6mFDsSabonk,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T03:05:48.000Z,0.00016008,0.00009605,0.6000,-40.00,1.4207,10070,0,468
524,FUaEFkijjZ1rsK2S3pNQr5JirJhypN3E5mHKeTHWbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T09:40:28.000Z,0.00003935,0.00002361,0.6000,-40.00,1.9618,10035,0,702
525,AYFwa6B2vHeKzbGEMDaQckw9BXbgSve5BBbmtodhpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T09:55:09.000Z,0.00009607,0.00009800,1.0200,2.00,2.3792,10020,60,234
526,HMcQvSj8hEqdkbyPbEUmiU6mnu5k2Ki5y5J65ebpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T11:49:55.000Z,0.00004389,0.00004477,1.0200,2.00,6.0878,10030,55,1402
527,2m6cXUkHEpD2KHFovxcdS9uzTKcCbMVav3Yj77mipump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T12:06:28.000Z,0.00015078,0.00009047,0.6000,-40.00,1.1931,10070,15,936
528,5vf7gwu4YM4J8b1LbnjH7RYZwruDtTAoJiNvetvUpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T12:14:12.000Z,0.00001734,0.00001040,0.6000,-40.00,1.7823,10065,25,936
529,7mKxJZmxmonfqz9onN5vH6SUdA6HxR4QWSeGWjtxpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T15:35:01.000Z,0.00000843,0.00000860,1.0200,2.00,2.1048,10040,15,234
530,2GCSNidAgRTXTiivspHDiXvt3aRDTRTYkpMfu8Kjpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T18:35:43.000Z,0.00001320,0.00001346,1.0200,2.00,2.1360,10040,0,936
531,GGnJAYezJw5MhUg8u7RWnv1dqe7tj2rVrJJ1AmL8pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T18:54:49.000Z,0.00053346,0.00032008,0.6000,-40.00,1.5332,10025,0,936
532,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T21:28:54.000Z,0.00964816,0.00854570,0.8857,-11.43,1.2856,10050,2610,1404
533,3arUrpH3nzaRJbbpVgY42dcqSq9A5BFgUxKozZ4npump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T21:30:44.000Z,0.00010122,0.00145714,14.3953,1339.53,121.3465,10045,2485,468
534,FDEF2U9geiWS7sdGPCUo2r1wGswkJr2mmVTECiH6pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T22:13:33.000Z,0.01830458,0.01867067,1.0200,2.00,2.3257,10065,150,1404
535,7xkzkk9KihsLqUgM7ki5VbF6Wqpf4UKdjrFGn1wQpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-02T23:33:43.000Z,0.00014653,0.00008792,0.6000,-40.00,1.8114,10045,2485,936
536,FwnQ5RU5ZULg2m1QzMA5cE8g3PzuGJ8uET9CPXedbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T00:04:58.000Z,0.00004582,0.00002749,0.6000,-40.00,1.6354,10075,535,468
537,HGwdb6RQsMTqXpjBiy5BEAXHcpanmJr3c1Dj84r5pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T06:14:54.000Z,0.00025024,0.00047180,1.8854,88.54,9.6653,10065,1065,2103
538,FwZxfG6WHcAAJD5ShYZZQNQCNgtrw2oniQhoDXR5pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T06:52:36.000Z,0.00137420,0.00217416,1.5821,58.21,2.0075,10025,5285,702
539,8TdjqFtj46otni95rN6UsCWjYa5YJAKTt3QVe778pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T09:46:42.000Z,0.00008841,0.00005305,0.6000,-40.00,1.5854,10030,10,468
540,uur6otqQU6TmqwvTVZeJdri21CchzcM8hKSk55npump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T12:38:06.000Z,0.00009122,0.00009304,1.0200,2.00,2.1222,10040,40,702
541,Chp53HVmU6odzDR8PYGPTDcf4CHGAf94EqMfV7dmpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T14:02:51.000Z,0.00015064,0.00009038,0.6000,-40.00,1.7982,10075,30,468
542,BavfvxRdmGgw7U7bnoHmCcQGtQeMQBvAjQMeHbd3pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T14:04:13.000Z,0.00018257,0.00010954,0.6000,-40.00,1.2550,10075,5,936
543,HRCdoRK1tiQuQfuJHjx5XvojNEEXJhkpuNKW9oBapump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T18:14:33.000Z,0.00032517,0.00019510,0.6000,-40.00,1.6583,10065,0,468
544,6tLiWeibDZLVHyvBqxPTE5TpWGC6mbnj9jBhgoCipump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T19:27:44.000Z,0.00015510,0.00009306,0.6000,-40.00,1.0936,10050,0,702
545,9chL6hYzFk39tG8P4tmuCBUXKC3F7PziUmbVrUsnpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T21:01:20.000Z,0.00003229,0.00001937,0.6000,-40.00,1.4408,10075,5,1170
546,dh1yPPKTsqR25aVVpbp24rHTjc7VbyhFPGiQyrypump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T21:12:38.000Z,0.00044363,0.00026618,0.6000,-40.00,1.3707,10065,525,1410
547,E88ujUosLK1uchzsCnfKwmSfdCDir4xhLdu2g4UCpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-03T22:12:15.000Z,0.00004205,0.00002523,0.6000,-40.00,1.7040,10065,5,702
548,BdnT54ZRAjds8TXhP24Phi1g6jwjkjJqfSudWTTfpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T00:00:14.000Z,0.00014681,0.00014975,1.0200,2.00,2.1317,10075,0,468
549,FfptCUbN78XmFB9A51Q9v4KGXJHiSkHV36dUfjVmpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T07:10:38.000Z,0.00004215,0.00004300,1.0200,2.00,36.5083,10065,340,682
550,5gBMZ1bwUhYXBzoSTcxAcdp9CWjL2MvdjQQmkCtHpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T07:55:44.000Z,0.00011003,0.00006602,0.6000,-40.00,1.5763,10020,5,468
551,BdcN1VqPMidszdJopVPzLXrkBEzekswK2UnhgUcKpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T08:47:16.000Z,0.00002714,0.00001628,0.6000,-40.00,1.5357,10030,40,702
552,FdpEvMwXM99WsCr5zwrQ5BqgQTSLULpewpXjfs7ABAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T11:13:46.000Z,0.00108311,0.00083155,0.7677,-23.23,1.6077,10065,105,1140
553,ARxf6vS5wRhfxuWagMDd67T5keaBcdtTCMVV74un6777,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T12:12:22.000Z,0.00068852,0.00053309,0.7743,-22.57,1.3184,10065,4245,936
554,BFhwU8vyK4v1bm3uva4TXrrhN1md1eSpx75ah245oxSr,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T12:52:07.000Z,0.00027237,0.00016342,0.6000,-40.00,1.5959,10025,280,464
555,82knoLRwHvWQr3tBo2ExUumVCNMsY6Pi51UvRzmEpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T12:55:14.000Z,0.00007779,0.00007935,1.0200,2.00,3.2165,10020,0,702
556,CtrSaE5cQ3vq5kDV46h4QHLH9t8p2M8bXzQ7dXCapump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T12:57:42.000Z,0.00001515,0.00000909,0.6000,-40.00,1.0032,10020,5,702
557,6cVVihZj83avLo2KAVZxPwZugaUGGJsYcToFu9iQpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T13:16:41.000Z,0.00003671,0.00002203,0.6000,-40.00,1.9623,10060,45,702
558,6UjBC7DyzY85Z7cFtYB3p8L4WqgJF6gvizECf9a4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T15:04:03.000Z,0.00021510,0.00012906,0.6000,-40.00,1.3009,10075,5,702
559,3rA6w3hmQ8E8nksHs7b3a1MP1oTDiLTxKXSBugLepump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T15:38:46.000Z,0.00006214,0.00003729,0.6000,-40.00,1.3209,10040,5,702
560,3FL9TGT7FCEDKumLWKHb15ooTgpLoRt7JVF7gXQGpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T15:43:38.000Z,0.00015072,0.00015374,1.0200,2.00,8.6793,10035,300,468
561,CTv55x5t539JeeZbGPcAcsEJ9zfTM1EpoKDyWCZDpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T15:55:19.000Z,0.00002933,0.00001760,0.6000,-40.00,1.3578,10020,10,702
562,8QXszamtp4Egz85QgGCShm5vkS3zrpgGXTtKBdhspump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T16:00:03.000Z,0.00013315,0.00007989,0.6000,-40.00,1.1359,10075,5,702
563,8nr9vtxmaRz6hc68wmr7kvVQe2iFYqJJnK6SykLXpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T18:23:26.000Z,0.00008159,0.00004895,0.6000,-40.00,1.7601,10055,0,936
564,GLGfrAW1yroEQCEz4mdmXE2YF8UPfYma4t9wDbwjpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T19:26:30.000Z,0.00014082,0.00008449,0.6000,-40.00,1.1017,10050,5,468
565,DS7pA1EsuEdwhzthFcchG6WwxqSMYk73Z31sdpwwpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T19:50:26.000Z,0.00005808,0.00005925,1.0200,2.00,2.0051,10025,0,234
566,6VvunDP6ozW441myqAk4GVnYvGNDpbHKMMB8Vcrjpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T23:09:47.000Z,0.00028526,0.00017115,0.6000,-40.00,1.3530,10070,15,234
567,8pnx3FZuJC82BPpcDSd3PLCr7TwsTcA7VsPU5d8hpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-04T23:39:16.000Z,0.00001390,0.00000834,0.6000,-40.00,1.8378,10040,305,468
568,5gFPk7PjNAHPj8o2e9wdCNGQ8eEoagQDHEmtQ9DRpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-05T00:47:31.000Z,0.00009053,0.00009234,1.0200,2.00,2.0906,10030,0,468
569,5XW1SaAZyBrptY6Bi5BvjUg699mRkNXc8yR18Zaapump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-05T08:47:47.000Z,0.00002957,0.00003016,1.0200,2.00,15.8246,10030,370,2099
570,5XgpGK83mxVdcGuZxv7My99ZmuSzdJo4noLaaD4bpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-05T11:56:48.000Z,0.00070087,0.00077959,1.1123,11.23,3.0575,10020,5640,936
571,3YKYsSGBqBsAKsiNquKxTteBsaBTUMUXdYJdLgPA3bEj,UNKNOWN,Unknown Token,solana,Unknown,2025-09-05T16:10:23.000Z,0.00008396,0.00005037,0.6000,-40.00,1.0687,10065,0,468
572,yrDLKgRKqTBvXPqzW1DN1t2dce4isrxRweCvRMbpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-05T16:19:46.000Z,0.00013700,0.00008220,0.6000,-40.00,1.2455,10060,65,936
573,5wPeHFz5ku28cJhYJCuCSSBWiVFE3Nkdkyp7Fx9CLPF,UNKNOWN,Unknown Token,solana,Unknown,2025-09-05T16:48:44.000Z,0.00042917,0.00025750,0.6000,-40.00,1.2232,10030,910,702
574,CqvyYjAFWE6pUK9WqfXcmvs4ptUfJcGj5BqdbEBFpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-05T18:42:47.000Z,0.00009638,0.00009831,1.0200,2.00,2.8620,10035,85,935
575,G4Z2UAJMZ3L3drtKLcGRG5LzyF7MySzn8NTW94nSTART,UNKNOWN,Unknown Token,solana,Unknown,2025-09-05T23:35:57.000Z,0.00026319,0.00026846,1.0200,2.00,3.0625,10040,380,468
576,GBUxQFRXQjSPjkxymAUKPfbUbSpRY8Ui7az1HCxtpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-06T11:48:38.000Z,0.00180177,0.00108106,0.6000,-40.00,1.2140,10030,15,1170
577,8ZVFtcC2Ma5VEXzzNEJ8VQE3LKbmyW2sxU4tnfAbpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-06T11:49:22.000Z,0.00019322,0.00011593,0.6000,-40.00,1.3391,10030,15,936
578,BV3PUxYhLs1X859A8ev7QaGnQLESnqY7kTaak3Aepump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-06T12:24:37.000Z,0.00005588,0.00005700,1.0200,2.00,4.0273,10055,295,1400
579,5DYeeW5mvDPbNBt2qPM1dqUT1YDrBZsEaFxzMq28pump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-06T14:00:54.000Z,0.00011672,0.00011906,1.0200,2.00,10.2148,10075,5995,702
580,2y1j2t2P3Mv2KXM5bKoaiwWMPJSaGyEFVct79LNmpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-06T15:22:40.000Z,0.00002006,0.00002046,1.0200,2.00,4.3309,10055,0,662
581,7P3iw2mt6yc1HcqFFuAuLnLqVCm7KTYC11mHbUYopump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-06T17:22:16.000Z,0.00007591,0.00007743,1.0200,2.00,6.7867,10055,355,234
582,5EKFigDd1fhbGxq8hVTzBMcGhJZ1rKxL5aZtPuYqpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-06T22:30:53.000Z,0.00052266,0.00031359,0.6000,-40.00,1.8655,10045,15,702
583,BuQtVLGBUX8QNrCTVTsDjHuusYGJhFhFetAYZcHHpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-06T23:29:16.000Z,0.00010047,0.00006028,0.6000,-40.00,1.4643,10050,0,702
584,Cph1zxsCUz18v6aa2hiUYwfVkSV7BSFHmCaJLqQspump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-07T00:40:49.000Z,0.00068186,0.00069549,1.0200,2.00,2.6970,10035,555,924
585,FRsV3m924aGpLMuEekoo3JkkMt1oopaM4JY9ki5YLXrp,UNKNOWN,Unknown Token,solana,Unknown,2025-09-07T09:30:51.000Z,0.03403019,0.03471079,1.0200,2.00,3.5717,10045,300,234
586,Fv73EXJBRfctJzLVC3P7uQP6er6JU8b4KtDr4LQFpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-07T12:08:46.000Z,0.00056857,0.00057994,1.0200,2.00,2.0660,10070,470,702
587,5rkA4M1Fs2iWWwYrv331i4np3zpSwdjwQk4x2rGxpump,UNKNOWN,Unknown Token,solana,Unknown,2025-09-07T14:12:50.000Z,0.00004862,0.00004959,1.0200,2.00,3.4848,10065,15,936
588,0xA524B11473b7Ce7EB1dc883A585e64471A734444,UNKNOWN,Unknown Token,bsc,Unknown,2025-09-07T15:30:11.000Z,0.00032756,0.00092179,2.8141,181.41,16.0562,10045,685,468
