Trade#,TokenAddress,TokenSymbol,TokenName,Chain,Caller,AlertTime,EntryPrice,ExitPrice,PnL_Multiplier,PnL_Percent,Max_Multiplier_Reached,HoldDuration_Minutes,TimeToAth_Minutes,CandlesCount
235,8DWHinfJAHKJoUBrgx4PHdp1dDDLbh485FqXxgg4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T07:49:31.000Z,0.00004163,0.00002914,0.7000,-30.00,1.5273,10030,10,702
236,66cjWWvf7RZbFt9x2YYxcmiHh2GyiaUQNfEwEziaBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T13:00:15.000Z,0.00004852,0.00003397,0.7000,-30.00,1.8894,10075,595,234
237,Cz7LGKdZPpAxonXx23ZYPW3RtDQvjcf17ZDCZEzFpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T13:02:39.000Z,0.00011765,0.00008236,0.7000,-30.00,1.5299,10075,80,1170
238,HDbQ3c7ynSZKfg1UXhx2nNBwL3Phf9kNEbFEyZFrpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T13:02:57.000Z,0.00001363,0.00003012,2.2100,121.00,5.6815,10075,0,468
239,EwvbDjZUbisDV9EHJrbzuLhTyqvHMpPBZvM3ifkBpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T16:27:49.000Z,0.00011210,0.00007847,0.7000,-30.00,1.2762,10050,5,468
240,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T16:42:56.000Z,0.00797416,0.00558191,0.7000,-30.00,1.5885,10035,230,468
241,EgJtueYVNtMZsmbXdn8ToBp3wT67Mt3RPDs434vbBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T16:43:34.000Z,0.00131986,0.00092390,0.7000,-30.00,1.3537,10035,0,468
242,CqjssRqDGQTiGZmh2xBtHzqh68FCDydAWt8ytV6tpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T20:04:39.000Z,0.00005453,0.00026388,4.8392,383.92,11.9884,60,60,702
243,ESBCnCXtEZDmX8QnHU6qMZXd9mvjSAZVoYaLKKADBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T22:59:21.000Z,0.00318168,0.00755396,2.3742,137.42,7.2380,10020,3000,2045
244,45peQFd9KD5pb8inMDN4RFGXdsyQEZY3qFDgvrgpBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T23:20:04.000Z,0.00028683,0.00038722,1.3500,35.00,3.8475,10055,130,701
245,7obhQyME8iSNktCbCAtiLCpgv3cVqW1PWd31v4Egpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T23:48:18.000Z,0.00041777,0.00092326,2.2100,121.00,8.6236,10030,790,688
246,3XbmR6FNVbGVACi4UmTmYrXaVXeYQGWyHrjmnWV7BAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T23:48:27.000Z,0.00002998,0.00004048,1.3500,35.00,4.8682,10030,0,234
247,2kBaWJjNf2XiEWjg4qhWtTXoVN5EvJAvZPv8vyWB8A4M,UNKNOWN,Unknown Token,solana,Unknown,2025-08-07T23:48:45.000Z,0.00008628,0.00011648,1.3500,35.00,2.9637,10030,610,702
248,63Wyh3vAHuLQsRP2zjg8mgfg3giHjxMt9bSJqL3hCszG,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T06:50:36.000Z,0.00009928,0.00006950,0.7000,-30.00,1.4611,10025,0,702
249,6NPE165SHwcNcrWYZauv4Rdj4SnjFC2zrgCsGQdZbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T08:07:49.000Z,0.00003172,0.00016013,5.0475,404.75,14.9642,470,470,234
250,Apy5m5hs6d4WELhH7cx94gSMQhA8L57ao8pWU1F1SJ7E,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T10:23:01.000Z,0.00001892,0.00004181,2.2100,121.00,5.7176,10055,0,468
251,AuH3dMUG5DYK471EtJDPPh9ytX9n68efUZi1cUunWR1r,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T10:59:50.000Z,0.00006984,0.00015435,2.2100,121.00,7.8172,10020,125,700
252,HcN4rDycUdKVkk5L5d8FXvSDA3TuM4LL7GuGXUjmpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T12:03:54.000Z,0.00008309,0.00018363,2.2100,121.00,9.0918,10075,1915,702
253,4H2Qjr8rsCj5MpaJXoVyJUC6XkaDupqEAre3r4JqBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T14:51:43.000Z,0.00002358,0.00011192,4.7459,374.59,10.6558,20,20,933
254,61uiuu5aAc2HG1ZQaHd3opfLnK6cM4FQnE1jRi28pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T18:05:28.000Z,0.00363553,0.00490797,1.3500,35.00,2.2835,10070,590,936
255,6Vta1eyGpkQX9AVkYQEf44ygwAhYfh4f8LrMWbQTpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T18:12:25.000Z,0.00002253,0.00001577,0.7000,-30.00,1.1912,10065,0,468
256,2B5Rs88FYyFp4XciFrJ7zovvEeybiinZA8PXsSptBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T18:36:19.000Z,0.00222192,0.00155534,0.7000,-30.00,1.4730,10040,5,468
257,GwBV4svLTfBQT1Asnph5vaQphi8Z9wMYfNCAJQQobonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T19:02:40.000Z,0.00002621,0.00003538,1.3500,35.00,2.6166,10075,0,234
258,HKtUw9Z9cMNaKLcafNQyFieeQJgYyRfKnnJCUuJxpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T21:52:17.000Z,0.00027965,0.00019576,0.7000,-30.00,1.3178,10025,1265,234
259,7DuTb3dSdhwCT8LCfnXWDHN9KKLj1i5idbHACkNtBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-08T21:52:40.000Z,0.00000825,0.00001114,1.3500,35.00,3.4562,10025,0,234
260,8J4oASLBU8WdTgeRP4wiucCH4Cpn272R47W9JmduBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T00:16:17.000Z,0.00016049,0.00021666,1.3500,35.00,2.2151,10060,640,468
261,wV2bBgmPE5nZHE1ytMx8GbZAkzjBFVhP1jf58j4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T02:41:57.000Z,0.00004608,0.00021784,4.7271,372.71,10.3878,1635,1635,234
262,9DdtnmX9ziRM8LMXmy12dHyZeTFMbSjVfQV63eaCbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T08:04:56.000Z,0.00131572,0.00092100,0.7000,-30.00,1.5246,10075,3415,1638
263,2PhLpURtPsKifpmvTC6ptm6cHhjNCy4iWC68uVmzBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T08:56:49.000Z,0.00026866,0.00018806,0.7000,-30.00,1.6368,10020,15,702
264,6YRiaLNjhzSxgg4k1TPeuwttHTfSNgxShFk3R4SWpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T11:16:55.000Z,0.00010099,0.00007069,0.7000,-30.00,1.4047,10060,0,468
265,917JFJT2cAW2r5tX92EiNRbQPuU5gb54q5o4Ad61pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T11:17:08.000Z,0.00027649,0.00019355,0.7000,-30.00,1.1588,10060,5,465
266,F99yo5w7xAomdipXeSecz1ykrQHcZyHjgh69Qh1KFdE7,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T12:06:00.000Z,0.00000896,0.00000731,0.8160,-18.40,1.5852,10070,20,234
267,FDh8rgWZq34e425eAWEidwfSNavyoW9kVjwxqtPc1UXs,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T12:44:40.000Z,0.00014394,0.00010076,0.7000,-30.00,1.3343,10035,250,468
268,AhiEuwGafsTbu2oUkk1Tmbprg1wdUvWiUCLVvAwvBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T14:28:23.000Z,0.00216529,0.00292314,1.3500,35.00,2.3426,10050,45,1617
269,6SMKc5ci9RH1hseipJEvCTD7FbNZvWJARewqGpwAbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T16:58:12.000Z,0.00009662,0.00006763,0.7000,-30.00,1.4580,10020,0,234
270,T1Hf5w9772oCkp8cnhoSdKdfjsKieVGEnDuNJeEpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T17:23:58.000Z,0.00028654,0.00020058,0.7000,-30.00,1.7823,10055,455,234
271,9wMxDPkJ3syvL5Nu42yDpX3rSexa4qG4gHcUBpsopump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T21:52:38.000Z,0.00015253,0.00010677,0.7000,-30.00,1.5703,10025,0,702
272,HHxGTfXuv5hL1b1k8FWf4jrafBjs2VLdi6KjrBhPpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T23:11:01.000Z,0.00018768,0.00013138,0.7000,-30.00,1.2414,10065,0,1389
273,FYXnJhgLmhcELqsKyAfdKZExFfA7gaskQa5TuEZE9RZT,UNKNOWN,Unknown Token,solana,Unknown,2025-08-09T23:50:30.000Z,0.00060385,0.00081520,1.3500,35.00,2.3391,10025,845,903
274,DY3zvicBEMYek2XmnpmpMEzGhMGixzsAaQjaKJRQBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-10T13:36:17.000Z,0.00004372,0.00021922,5.0139,401.39,14.4838,35,35,234
275,5qR86fxYgnx5cDrRiLRjQsnz2sZhufRaNN4fYA7vVTmy,UNKNOWN,Unknown Token,solana,Unknown,2025-08-10T15:02:23.000Z,0.00001439,0.00003181,2.2100,121.00,8.8483,10075,85,234
276,5rXV1m8WaF4LsFAGNWDk6gbPTPPqaMhmWuWmYYs4pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-10T19:29:43.000Z,0.00002823,0.00003811,1.3500,35.00,2.0697,10050,0,234
277,8snfTBHqzDEFpUuTjfibEnj5RnsAYUNh6o9tYHPAdjks,UNKNOWN,Unknown Token,solana,Unknown,2025-08-10T19:32:35.000Z,0.00041071,0.00055446,1.3500,35.00,4.4658,10045,1405,234
278,EBjpEFZAsJzN33RpKGCGr7bpsSCJSqpkA1VQqnj1pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-10T22:15:02.000Z,0.00033290,0.00023303,0.7000,-30.00,1.2459,10060,0,234
279,GGzQjirXTSFRBgDYitzmT7Qgb1R2jQTzajdgpZaEbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-10T23:16:52.000Z,0.00046383,0.00032468,0.7000,-30.00,1.2368,10020,120,840
280,Fmmtw8PgDLBkxnMdukJTi8k5QQbr4Ux8PEiJrPw2nFZJ,UNKNOWN,Unknown Token,solana,Unknown,2025-08-10T23:57:19.000Z,0.00028040,0.00019628,0.7000,-30.00,1.6357,10020,20,234
281,FhNWFK4F9BaZfDDFPQDoPHivBokUtSzMg1CVZa8Ypump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T07:17:19.000Z,0.00019038,0.00013327,0.7000,-30.00,1.1466,10060,5,468
282,XbKWBmYo8GTRmLjf4qNCvLNZeDFKzVLvkEawVrypump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T07:38:55.000Z,0.00025691,0.00017984,0.7000,-30.00,1.7770,10040,15,468
283,A6TLrvDAzVwuVzRom4brG5URF4HrgiqmwydHzrqMpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T09:29:28.000Z,0.00030997,0.00021698,0.7000,-30.00,1.3916,10050,15,702
284,Fcta8TWxGo2VpCT9mBtfHFupTsQk8GqE7nGg2x1yZUw6,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T10:06:29.000Z,0.00001940,0.00004288,2.2100,121.00,9.3901,10070,590,702
285,JCCVfkGiDp6iN2bCbfzWL7qrukuyvhUq4Nk1Wnz3yGra,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T10:24:50.000Z,0.00008559,0.00005992,0.7000,-30.00,1.6794,10055,10,468
286,H8xuJpWu9srGEZd4Zi2hSRRdQnocFyauBbaQzPxQKgzW,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T12:29:36.000Z,0.00021740,0.00015218,0.7000,-30.00,1.7570,10050,40,702
287,FTggXu7nYowpXjScSw7BZjtZDXywLNjK88CGhydDGgMS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T12:58:20.000Z,0.00037506,0.00181681,4.8441,384.41,12.0587,540,540,1394
288,FgPLZQLqWmivVbsfm7Wwth75Vtfi3zDfJnwLjRPYcqcZ,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T15:53:55.000Z,0.00018324,0.00012827,0.7000,-30.00,1.1891,10025,15,468
289,EkwmoH9U974cfiUCJfXjHQMWiBFyL9uEufgiKemTVzjU,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T16:47:42.000Z,0.00004609,0.00003226,0.7000,-30.00,1.8973,10030,5,234
290,AYdYfG4zSSTKN6dHqaB7fXXZWwh8QwHzejTtaLi3pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T16:55:30.000Z,0.00013733,0.00009613,0.7000,-30.00,1.3967,10020,0,234
291,3gLJDi8BnPQRhGGuY8PCrZbUG9ZDvKxj8SKh7gPMiqgS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T17:27:14.000Z,0.00058445,0.00040912,0.7000,-30.00,1.6018,10050,1710,1638
292,EfJgtHAyfpDRVnnyc3arLKpdf75Bm3xttA8wnRqBpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T19:26:31.000Z,0.00006886,0.00004820,0.7000,-30.00,1.9507,10050,15,468
293,HJr7r4rccPYUAGKmu8Pb1rKZPNpEghUDtbgQRJurpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T19:47:29.000Z,0.00021388,0.00014972,0.7000,-30.00,1.1823,10030,0,234
294,6mvcYWLftDkH1ca8iQukSMxq8a2ZHhACSaAghXSLpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T20:19:26.000Z,0.00007562,0.00010208,1.3500,35.00,2.0258,10060,0,468
295,FJGCbsqWdG4Qc62DTh26fMLEPDPb1QJ2uSxpKcPNGWTt,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T21:36:17.000Z,0.00008753,0.00006127,0.7000,-30.00,1.2771,10040,0,468
296,zJQQ2zZ5ggJKXBpaNNxJdmB2JJodJJvudQUbyZQpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T22:35:46.000Z,0.00140323,0.00098226,0.7000,-30.00,1.6700,10040,75,919
297,13brVmLV1DkUHzL1K9NevD6EfXeC5wvZPMAszFENpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-11T23:16:19.000Z,0.00003091,0.00004172,1.3500,35.00,2.2332,10060,0,468
298,HZAc3jo6TEJhx2meJBbcmL32o2iKehuu5ZA4bSnUbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T03:40:01.000Z,0.00473976,0.00331783,0.7000,-30.00,1.4955,10035,30,1170
299,83Drf2NuUfN899TxuCzQpf21VHEgpSizEVGZdPchcRP9,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T04:15:38.000Z,0.00003144,0.00004244,1.3500,35.00,2.3186,10060,20,468
300,2kKJgoMCZ3JjaT46N55RcB5uDvvYPUorUuRgPmBvDtta,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T04:22:21.000Z,0.00000843,0.00001138,1.3500,35.00,3.5097,10055,0,468
301,FcuqcqHmmGRCT7Dtf5LSaJBiXzvBsLsJ89qNwEMaC1JW,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T08:07:12.000Z,0.00003888,0.00002721,0.7000,-30.00,1.6350,10070,10,468
302,F5tmwnE8QZZnnYXYa9P3vvStv3eSscqLeDMpuTCrpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T09:43:37.000Z,0.00025794,0.00018056,0.7000,-30.00,1.5406,10035,5,468
303,CRrYGY8MoC2UymvFpgtoKuwLRSFxQtawVZBEYw5mpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T10:47:13.000Z,0.00009250,0.00006475,0.7000,-30.00,1.1855,10030,5,702
304,2JkrPtJYxYoQZy9uzykpk1tpLTJqV9fwxbz3HwHnpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T11:08:50.000Z,0.00008286,0.00005800,0.7000,-30.00,1.8740,10070,0,234
305,C6TSrLYAqL8RRMU9hrSZAzY49bCiyXH1TGVYpAF4LpaQ,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T11:55:24.000Z,0.00004165,0.00002915,0.7000,-30.00,1.2326,10020,0,936
306,H9ruWiJAR9pMC8gZpKTpPUn1TWhDK68cEJy7tVcN61jD,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T12:12:03.000Z,0.00026828,0.00018779,0.7000,-30.00,1.4896,10065,25,936
307,HoQYRCnUeyZZyFiPtYDw48kHyGwjsaUXJxDVtxcK4yPg,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T14:03:24.000Z,0.00093180,0.00153395,1.6462,64.62,3.0638,10075,6415,680
308,EtKq5MVm8vFFVAYHX9Y7rYMQu2aWfXDxt7eEnZDjpBvm,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T14:03:53.000Z,0.00038314,0.00051724,1.3500,35.00,3.5060,10075,150,234
309,9VyGv7D8YTiWN4ci1WSNVpAZmAtc6cxrbMs3F7FK6VLA,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T14:36:50.000Z,0.00004261,0.00002983,0.7000,-30.00,1.3204,10040,60,936
310,Boun7CYwd668AbxSQDNTijzEmweY91cW6DKuwAbJBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T14:42:51.000Z,0.00007863,0.00010615,1.3500,35.00,4.8918,10035,855,1165
311,ET6SY73sFuaqz9mCZBRSJXUBwvNoaCmFviwEJ1QABAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T15:09:21.000Z,0.00000910,0.00002011,2.2100,121.00,5.9891,10070,890,468
312,HfinDxme8FDh66WMkd2GTGz4Eh1Wf2gBGTGZ62x3pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T15:17:10.000Z,0.00009733,0.00013140,1.3500,35.00,4.0228,10060,230,691
313,5FZ5Tv1KZQf3gnHwLtthxYTfvNhLK12UbretRXAfBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T15:38:23.000Z,0.00019405,0.00013583,0.7000,-30.00,1.5312,10040,1100,936
314,fmGLjVuQfBLbWPo5zxc8sSss3ixMW3u3bRP95uGpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T19:19:13.000Z,0.00049284,0.00235760,4.7837,378.37,11.1960,125,125,931
315,Eufr3kLmnmbGi7FDYJQw35SuYFzTLwm5Eeenz6nbpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T20:30:16.000Z,0.00002950,0.00003982,1.3500,35.00,2.5762,10045,0,468
316,Dk3eGnQcc17xJzGib8xHDovL5UjPWZDvTZXXzf6Mpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T22:20:07.000Z,0.00016526,0.00011568,0.7000,-30.00,1.1494,10055,0,1170
317,BVPVnNJ7AjYscfdJrUPV7P6XFEkVDo1YnJMin7YoBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-12T23:10:13.000Z,0.00014014,0.00009810,0.7000,-30.00,1.1644,10065,0,468
318,5V1HCmgWNR4FdJmhy5ny2kdxsoB2NPrV9LX4d3GXpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T06:32:34.000Z,0.00004687,0.00006328,1.3500,35.00,2.9458,10045,385,234
319,AM9rSrthrMP9RobdSSEm8bSTywSsTjvdPCLKJ7copump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T06:34:30.000Z,0.00014032,0.00009822,0.7000,-30.00,1.0897,10045,10,234
320,88uWePLqqR6RRYZSio3zzbUQesDF8rzefkqV2ZJ1BAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T06:36:38.000Z,0.00049939,0.00034957,0.7000,-30.00,1.8461,10040,75,702
321,Gh7ktYo8Wce2aFmxNmivTS7L1zUD7DgP4fxZbsbRpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T09:18:14.000Z,0.00011629,0.00008140,0.7000,-30.00,1.2661,10060,0,234
322,EHiGTmKQYj7vpRFNLSan6MAy9Gysjo6RVVKRqsDGpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T12:05:37.000Z,0.00015979,0.00021572,1.3500,35.00,2.7423,10070,95,936
323,FC6DuUjFqSVL1LwdkhNnXJrpQSfu4zWGNoEdZ1Prcevm,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T13:28:37.000Z,0.00057626,0.00040338,0.7000,-30.00,1.2229,10050,5,468
324,w6iohhdC6zbq2DP1uwtmvXPJibbFroDnni1A222bonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T15:01:05.000Z,0.00202970,0.00345918,1.7043,70.43,3.7809,10075,1195,234
325,GitpffUufrnDfrQT9Kw1G3gAqCm5EArtnAWEUW7LS2RN,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T15:38:10.000Z,0.00028275,0.00019793,0.7000,-30.00,1.4266,10040,0,702
326,Gr3QaZG25FoLyPcKgTMXZKgQnoJvVzxvcGkHmoZf2LRE,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T16:44:39.000Z,0.00017593,0.00012315,0.7000,-30.00,1.4109,10035,5,702
327,4A2v9xZiMocFARgKdaAdPmvhCvCCzcyn1hysR6PTpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T17:18:54.000Z,0.00001670,0.00003690,2.2100,121.00,6.2112,10060,0,234
328,8gYkwyozp6FJF2p2ej2V9ZZsXAY9uZmNwvt12XJepump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-13T17:26:30.000Z,0.00000837,0.00001850,2.2100,121.00,5.7587,10050,0,468
329,EuwaFjov8s9EMsQ3EYF55S9HnGxShB9w3WvrpV8rpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T02:21:42.000Z,0.00027005,0.00018904,0.7000,-30.00,1.5203,10055,25,1404
330,6yMfYLz3F2n4SzbZFMaB4ra2BhxqjNq7bwG5XNKNATNn,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T02:27:35.000Z,0.00026270,0.00035465,1.3500,35.00,2.0742,10050,75,234
331,32nNtYR8h8rRBKv8JQd2PM1XroBh8rQica5JWmgpBAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T06:28:55.000Z,0.00023479,0.00057335,2.4420,144.20,5.7998,10050,810,689
332,DsTKgNeyiYsvtRPsZKDwS3rNDEQwmfHjsCFJiWVoNYbD,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T12:25:05.000Z,0.00012137,0.00008496,0.7000,-30.00,1.5423,10050,90,468
333,7txRrYTGsnwQcHKKebtsUbcA3vTBwNUewMp75mNDtRmP,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T15:02:41.000Z,0.00009949,0.00006965,0.7000,-30.00,1.6801,10015,45,444
334,76rTxzztXjJe7AUaBi7jQ5J61MFgpQgB4Cc934sWbonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T17:40:16.000Z,0.00374333,0.00489194,1.3068,30.68,1.8492,10035,9255,1638
335,6F5F79AxUey4Qz717LSMPyZJdWFRccmVr8ZWeWf6bonk,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T18:19:58.000Z,0.00003667,0.00004951,1.3500,35.00,3.7072,10060,0,702
336,GxsHBeXtCBuseqKVL5q4km5aRHgRdidpeTnn3dUmAHc1,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T19:31:30.000Z,0.00002557,0.00005651,2.2100,121.00,5.2956,10045,70,234
337,7ZRH7HkfLFEjhQcZVgST9B1zJj3MQVCo4A1Uy7bXpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T19:33:55.000Z,0.00005667,0.00007650,1.3500,35.00,4.5477,10045,0,468
338,BGQeuBCLEtLzBD9QUMykinkY5XXNk7oK3Xiem92opump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T20:08:17.000Z,0.00015298,0.00033809,2.2100,121.00,5.5541,10070,20,1170
339,G1DXVVmqJs8Ei79QbK41dpgk2WtXSGqLtx9of7o8BAGS,UNKNOWN,Unknown Token,solana,Unknown,2025-08-14T22:10:53.000Z,0.00503495,0.00679719,1.3500,35.00,2.0841,10065,5,1400
340,35VvT9ZwMp3wRdCc5mjyht1yycyev5SzmvH9GryCpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T12:26:56.000Z,0.00027599,0.00019319,0.7000,-30.00,1.8384,10050,35,234
341,fnrSitJucNJYkQmxcFNvMBWjDmucySkKQC9bS69pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T13:16:38.000Z,0.00001290,0.00000903,0.7000,-30.00,1.8538,10060,55,702
342,FJv6JHhiQmVPpauia3VLxNBTNBL3S2uKtDB8u6X1SpUq,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T13:17:12.000Z,0.00042776,0.00057748,1.3500,35.00,4.0610,10060,165,917
343,CH29CmCw1HK5ennwEFu7RGbbguUWwno81zxk9S5pump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T13:19:58.000Z,0.00004206,0.00009294,2.2100,121.00,9.2432,10060,80,467
344,DXPBK2xiFAQtPn3gJw5vdTorUA3th72GqPhC7wAepump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T17:28:45.000Z,0.00010858,0.00007601,0.7000,-30.00,1.5695,10050,0,936
345,EZC9he3789GZK4teWj2uDniP86cPiqHrC12ea7qLpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T18:35:49.000Z,0.00004627,0.00010226,2.2100,121.00,6.2748,10040,85,936
346,7vvLRMwm5mnGfNUGzsaiJsfG84msxf3JotU8xJrEpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T18:37:09.000Z,0.00046351,0.00032445,0.7000,-30.00,1.5936,10040,1280,468
347,DjG44SCFQF5qsxx4L27QYzXKp63QLUMTnmrSqw3Cpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T18:45:29.000Z,0.00008352,0.00005846,0.7000,-30.00,1.1034,10030,0,234
348,6wrb9wKiW75kxfyYAkKsbRVQQwXcRGnVA6MYPwiWpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T19:58:58.000Z,0.00017136,0.00011995,0.7000,-30.00,1.5349,10020,0,234
349,6XTjnCAycA4wHMUQ3gRp1wUuTaqSvw23H7Jy8mVtspaG,UNKNOWN,Unknown Token,solana,Unknown,2025-08-15T21:59:01.000Z,0.00007644,0.00010320,1.3500,35.00,2.1500,10020,0,234
350,GmM459uWGUE96TiNotBLX3LFWUzUh83Pf4ijQQ7Epump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T06:59:24.000Z,0.00004335,0.00003034,0.7000,-30.00,1.1711,10020,0,936
351,4FjsoVGxG9UYxT6JnxZCbfoXKuBskhg3pJM9ux4spump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T07:12:41.000Z,0.00001117,0.00000782,0.7000,-30.00,1.1813,10065,35,702
352,G3C8bR1ogqcV9vqwv8iBjKPoZ5tsKaW6JJEeWFpgpump,UNKNOWN,Unknown Token,solana,Unknown,2025-08-16T08:28:03.000Z,0.00003659,0.00017483,4.7776,377.76,11.1091,390,390,467
